Date,Stock,macro_gdp,macro_cpi,macro_csent,macro_candh,macro_retailsal,macro_indpro,macro_bondyd,macro_ppiaco,macro_DCOILBRENTEU,Debt to Equity Ratio,Return on Assets,TTM Net EPS,PE Ratio,FF-RmxRf,FF-SMB,FF-HML,FF-Rf,adjusted,sma3,sma13,sma20,ema14,rsi14,macd,signal,Social Media Sentiment,ret,ret1
11/1/2017,TSLA,18310.30,0.00,98.50,0.01,430967.00,101.23,2.35,195.90,-0.27,4.47,-0.07,-0.79,0.00,0.03,-0.01,0.00,0.00,20.68,22.51,19.64,17.88,20.06,57.21,19.04,7.84,0.01,-0.10,0.04
12/1/2017,TSLA,18310.30,-0.06,95.90,0.00,434129.00,101.39,2.40,196.30,-0.27,4.47,-0.07,-0.79,0.00,0.01,-0.01,0.00,0.00,21.52,21.73,20.33,18.12,20.26,59.05,21.20,10.22,0.03,0.04,0.05
1/1/2018,TSLA,18437.13,0.54,95.70,-0.09,431785.00,101.35,2.58,197.90,-0.28,4.13,-0.09,-0.93,0.00,0.06,-0.03,-0.01,0.00,22.57,21.59,21.04,18.53,20.56,61.29,22.25,12.67,0.01,0.05,-0.01
2/1/2018,TSLA,18437.13,0.45,99.70,-0.03,434631.00,101.71,2.86,199.30,-0.28,4.13,-0.09,-0.93,0.00,-0.04,0.00,-0.01,0.00,22.39,22.16,21.53,18.93,20.81,60.65,22.64,14.99,0.02,-0.01,-0.06
3/1/2018,TSLA,18437.13,0.23,101.40,-0.02,433239.00,102.28,2.84,199.30,-0.28,4.13,-0.09,-0.93,0.00,-0.02,0.04,0.00,0.00,21.07,22.01,21.80,19.24,20.84,56.22,22.48,16.99,-0.07,-0.06,-0.08
4/1/2018,TSLA,18565.70,0.40,98.80,-0.02,435061.00,103.43,2.87,200.30,-0.28,4.90,-0.10,-1.07,0.00,0.00,0.01,0.01,0.00,19.32,20.92,21.96,19.46,20.64,50.91,19.98,18.47,-0.05,-0.08,0.00
5/1/2018,TSLA,18565.70,0.42,98.00,0.02,439759.00,102.47,2.98,203.20,-0.28,4.90,-0.10,-1.07,0.00,0.03,0.05,-0.03,0.00,19.32,19.90,21.88,19.75,20.46,50.93,17.97,19.42,-0.12,0.00,0.16
6/1/2018,TSLA,18565.70,0.16,98.20,-0.06,437527.00,103.25,2.91,204.20,-0.28,4.90,-0.10,-1.07,0.00,0.00,0.01,-0.02,0.00,22.37,20.34,21.98,20.20,20.72,58.80,15.72,19.71,-0.08,0.16,-0.07
7/1/2018,TSLA,18699.75,0.01,97.90,-0.02,440422.00,103.46,2.89,204.30,0.12,4.52,-0.06,-0.71,0.00,0.03,-0.02,0.00,0.00,20.80,20.83,21.71,20.61,20.73,53.98,13.74,19.45,0.00,-0.07,0.06
8/1/2018,TSLA,18699.75,0.06,96.20,-0.03,439876.00,104.18,2.89,203.40,0.12,4.52,-0.06,-0.71,0.00,0.03,0.01,-0.04,0.00,22.08,21.75,21.72,21.04,20.91,57.07,11.43,18.60,-0.02,0.06,-0.12
9/1/2018,TSLA,18699.75,0.12,100.10,-0.06,439346.00,104.17,3.00,203.60,0.12,4.52,-0.06,-0.71,0.00,0.00,-0.02,-0.02,0.00,19.34,20.74,21.41,21.21,20.70,49.45,8.52,17.19,-0.09,-0.12,-0.02
10/1/2018,TSLA,18733.74,0.18,98.60,-0.01,444148.00,104.05,3.15,204.60,0.06,4.17,-0.03,-0.39,0.00,-0.08,-0.05,0.03,0.00,19.00,20.14,21.03,21.28,20.47,48.57,5.97,15.38,0.00,-0.02,0.21
11/1/2018,TSLA,18733.74,-0.33,97.50,-0.01,445807.00,103.96,3.12,202.30,0.06,4.17,-0.03,-0.39,0.00,0.02,-0.01,0.00,0.00,22.97,20.44,21.03,21.57,20.81,57.86,5.00,13.42,0.04,0.21,0.00
12/1/2018,TSLA,18733.74,-0.32,98.30,-0.19,436884.00,103.87,2.83,201.00,0.06,4.17,-0.03,-0.39,0.00,-0.10,-0.02,-0.02,0.00,22.94,21.64,21.21,21.70,21.09,57.79,3.70,11.34,-0.08,0.00,-0.07
1/1/2019,TSLA,18835.41,0.19,91.20,0.01,439793.00,103.27,2.71,199.10,-0.27,4.29,-0.03,-0.39,0.00,0.08,0.03,0.00,0.00,21.23,22.38,21.18,21.71,21.11,53.01,1.50,9.28,-0.02,-0.07,-0.03
2/1/2019,TSLA,18835.41,0.42,93.80,-0.08,440875.00,102.82,2.68,199.20,-0.27,4.29,-0.03,-0.39,0.00,0.03,0.02,-0.03,0.00,20.52,21.56,21.03,21.51,21.03,51.10,-0.56,7.22,-0.04,-0.03,-0.10
3/1/2019,TSLA,18835.41,0.56,98.40,0.01,446954.00,102.90,2.57,200.80,-0.27,4.29,-0.03,-0.39,0.00,0.01,-0.03,-0.04,0.00,18.52,20.09,20.73,21.34,20.70,46.12,-2.03,5.25,-0.02,-0.10,-0.04
4/1/2019,TSLA,18962.18,0.53,97.20,-0.04,447230.00,102.38,2.53,202.10,-0.15,3.85,-0.02,-0.26,0.00,0.04,-0.02,0.02,0.00,17.78,18.94,20.48,21.06,20.31,44.39,-2.67,3.43,-0.01,-0.04,-0.18
5/1/2019,TSLA,18962.18,0.21,100.00,-0.02,448985.00,102.58,2.40,201.70,-0.15,3.85,-0.02,-0.26,0.00,-0.07,-0.01,-0.02,0.00,14.65,16.98,20.12,20.60,19.55,37.93,-4.07,1.71,0.00,-0.18,-0.03
6/1/2019,TSLA,18962.18,0.02,98.20,-0.02,448992.00,102.59,2.07,200.30,-0.15,3.85,-0.02,-0.26,0.00,0.07,0.00,-0.01,0.00,14.25,15.56,19.73,20.17,18.84,37.18,-6.25,0.07,-0.02,-0.03,0.13
7/1/2019,TSLA,19130.93,0.17,98.40,-0.02,453667.00,102.20,2.06,200.70,0.05,3.77,-0.03,-0.32,0.00,0.01,-0.02,0.00,0.00,16.16,15.02,19.25,19.94,18.49,42.95,-7.26,-1.40,0.02,0.13,-0.07
8/1/2019,TSLA,19130.93,-0.01,89.80,0.01,455967.00,102.91,1.63,199.20,0.05,3.77,-0.03,-0.32,0.00,-0.03,-0.02,-0.05,0.00,15.01,15.14,18.80,19.61,18.02,40.53,-8.52,-2.91,-0.11,-0.07,0.05
9/1/2019,TSLA,19130.93,0.08,93.20,-0.05,452048.00,102.58,1.70,198.40,0.05,3.77,-0.03,-0.32,0.00,0.01,-0.01,0.07,0.00,15.82,15.66,18.32,19.28,17.73,42.97,-8.91,-4.31,-0.04,0.05,0.12
10/1/2019,TSLA,19215.69,0.23,95.50,-0.03,453451.00,101.78,1.71,198.60,0.05,3.60,-0.03,-0.34,0.00,0.02,0.00,-0.02,0.00,17.76,16.19,18.20,19.04,17.73,48.40,-8.44,-5.41,0.02,0.12,0.27
11/1/2019,TSLA,19215.69,-0.05,96.80,0.00,455933.00,102.10,1.81,199.00,0.05,3.60,-0.03,-0.34,0.00,0.04,0.01,-0.02,0.00,22.55,18.71,18.47,19.12,18.38,58.85,-8.38,-6.28,0.02,0.27,0.12
12/1/2019,TSLA,19215.69,-0.09,99.30,-0.01,458923.00,101.76,1.86,199.00,0.05,3.60,-0.03,-0.34,0.00,0.03,0.01,0.02,0.00,25.18,21.83,18.64,19.41,19.28,63.24,-7.83,-6.93,-0.03,0.12,0.40
1/1/2020,TSLA,18989.88,0.39,99.80,0.03,456113.00,101.30,1.76,199.30,0.01,2.71,0.00,-0.06,0.00,0.00,-0.03,-0.06,0.00,35.24,27.66,19.59,20.21,21.41,74.47,-4.64,-7.14,0.01,0.40,0.51
2/1/2020,TSLA,18989.88,0.27,101.00,-0.01,457898.00,101.70,1.50,196.70,0.01,2.71,0.00,-0.06,0.00,-0.08,0.01,-0.04,0.00,53.16,37.86,22.05,21.75,25.64,83.91,2.58,-6.41,0.03,0.51,-0.30
3/1/2020,TSLA,18989.88,-0.22,89.10,-0.65,432392.00,97.87,0.87,193.10,0.01,2.71,0.00,-0.06,0.00,-0.13,-0.05,-0.14,0.00,37.27,41.89,23.33,22.57,27.19,62.02,7.01,-4.93,0.02,-0.30,0.19
4/1/2020,TSLA,17378.71,-0.67,71.80,-1.27,375918.00,84.96,0.66,185.50,0.03,2.56,0.01,0.13,562.84,0.14,0.02,-0.01,0.00,44.24,44.89,25.31,23.68,29.47,66.19,12.68,-2.72,0.00,0.19,0.20
5/1/2020,TSLA,17378.71,0.00,72.30,0.94,442045.00,86.33,0.67,188.60,0.03,2.56,0.01,0.13,562.84,0.06,0.02,-0.05,0.00,53.30,44.94,28.04,25.38,32.64,70.69,20.20,0.48,-0.03,0.20,0.21
6/1/2020,TSLA,17378.71,0.55,78.10,0.47,472249.00,91.75,0.73,191.20,0.03,2.56,0.01,0.13,562.84,0.02,0.03,-0.02,0.00,64.24,53.92,31.86,27.64,36.86,75.01,28.24,4.60,0.03,0.21,0.52
7/1/2020,TSLA,18743.72,0.51,72.50,0.10,481169.00,95.24,0.62,193.00,0.09,1.71,0.01,0.17,861.98,0.06,-0.02,-0.01,0.00,97.34,71.62,38.25,31.36,44.92,83.13,38.30,9.80,0.03,0.52,0.23
8/1/2020,TSLA,18743.72,0.32,74.10,0.01,482391.00,96.12,0.65,194.30,0.09,1.71,0.01,0.17,861.98,0.08,0.00,-0.03,0.00,120.02,93.87,46.24,36.21,54.93,86.39,49.17,16.19,-0.02,0.23,0.15
9/1/2020,TSLA,18743.72,0.14,80.40,0.12,492700.00,96.07,0.68,195.50,0.09,1.71,0.01,0.17,861.98,-0.04,0.00,-0.03,0.00,137.83,118.40,55.69,42.04,65.99,88.30,58.44,23.55,0.02,0.15,0.03
10/1/2020,TSLA,18924.26,0.04,81.80,0.01,490826.00,96.83,0.79,196.50,0.08,1.26,0.02,0.21,1127.63,-0.02,0.04,0.04,0.00,142.40,133.42,65.43,48.14,76.18,88.74,65.73,31.37,0.08,0.03,0.09
11/1/2020,TSLA,18924.26,-0.06,76.90,-0.08,486833.00,97.12,0.87,198.30,0.08,1.26,0.02,0.21,1127.63,0.12,0.06,0.02,0.00,155.20,145.15,76.00,54.97,86.71,89.88,70.82,38.96,0.07,0.09,0.37
12/1/2020,TSLA,18924.26,0.09,80.70,-0.10,488876.00,98.14,0.93,200.50,0.08,1.26,0.02,0.21,1127.63,0.05,0.05,-0.02,0.00,212.94,170.18,90.64,64.73,103.54,93.22,76.14,46.64,0.03,0.37,0.30
1/1/2021,TSLA,19216.22,0.43,79.00,0.40,513269.00,99.26,1.08,204.80,0.13,1.22,0.02,0.33,668.00,0.00,0.07,0.03,0.00,276.26,214.80,109.96,77.81,126.57,95.12,80.69,54.19,0.04,0.30,-0.04
2/1/2021,TSLA,19216.22,0.55,76.80,-0.22,503650.00,96.22,1.26,210.60,0.13,1.22,0.02,0.33,668.00,0.03,0.02,0.07,0.00,264.76,251.32,127.61,90.33,145.00,90.17,81.81,61.04,0.05,-0.04,-0.17
3/1/2021,TSLA,19216.22,0.71,84.90,0.61,558369.00,98.86,1.61,215.00,0.13,1.22,0.02,0.33,668.00,0.03,-0.02,0.07,0.00,218.93,253.32,140.36,100.47,154.86,73.73,83.43,67.17,0.01,-0.17,0.08
4/1/2021,TSLA,19544.25,0.82,88.30,0.01,555865.00,99.02,1.64,217.90,0.34,1.15,0.04,0.64,354.01,0.05,-0.03,-0.01,0.00,236.54,240.08,155.69,111.55,165.75,75.57,84.31,72.28,0.01,0.08,-0.13
5/1/2021,TSLA,19544.25,0.80,82.90,-0.12,550441.00,99.78,1.62,224.90,0.34,1.15,0.04,0.64,354.01,0.00,0.00,0.07,0.00,205.58,220.35,168.10,121.04,171.06,66.71,83.72,76.12,-0.02,-0.13,0.02
6/1/2021,TSLA,19544.25,0.93,85.50,0.03,553044.00,100.19,1.52,228.90,0.34,1.15,0.04,0.64,354.01,0.03,0.02,-0.08,0.00,208.97,217.03,180.08,130.60,176.11,67.16,82.33,78.78,0.06,0.02,0.05
7/1/2021,TSLA,19672.59,0.48,81.20,-0.12,541721.00,100.87,1.32,231.85,0.48,1.07,0.06,1.03,250.96,0.01,-0.04,-0.02,0.00,219.71,211.42,192.04,140.46,181.93,68.62,78.59,80.20,0.00,0.05,0.07
8/1/2021,TSLA,19672.59,0.21,70.30,0.06,548310.00,100.84,1.28,233.42,0.48,1.07,0.06,1.03,250.96,0.03,0.00,0.00,0.00,235.08,221.26,202.63,150.95,189.01,70.64,73.96,80.55,0.00,0.07,0.07
9/1/2021,TSLA,19672.59,0.27,72.80,0.01,552617.00,99.85,1.37,235.68,0.48,1.07,0.06,1.03,250.96,-0.04,0.01,0.05,0.00,251.32,235.37,212.73,161.76,197.32,72.63,69.11,79.77,0.00,0.07,0.16
10/1/2021,TSLA,20006.18,0.83,71.70,0.06,562296.00,101.36,1.58,240.47,0.68,1.00,0.10,1.63,215.67,0.07,-0.02,0.00,0.00,292.78,259.73,224.65,173.74,210.05,76.95,65.16,78.05,0.00,0.16,0.28
11/1/2021,TSLA,20006.18,0.49,67.40,-0.01,565690.00,101.96,1.56,243.29,0.68,1.00,0.10,1.63,215.67,-0.02,-0.01,0.00,0.00,373.55,305.88,242.43,190.55,231.85,82.67,62.22,75.87,0.00,0.28,-0.09
12/1/2021,TSLA,20006.18,0.31,70.60,-0.18,556810.00,101.76,1.47,241.34,0.68,1.00,0.10,1.63,215.67,0.03,-0.02,0.03,0.00,339.63,335.32,256.62,205.32,246.22,74.32,56.49,72.88,0.00,-0.09,-0.01
1/1/2022,TSLA,19924.09,0.84,67.20,0.17,576000.00,102.15,1.76,246.45,0.95,0.89,0.14,2.46,146.22,-0.06,-0.06,0.13,0.00,336.72,349.97,266.14,219.49,258.29,73.64,48.72,68.92,0.00,-0.01,-0.13
2/1/2022,TSLA,19924.09,0.91,62.80,0.02,581768.00,102.90,1.93,252.66,0.95,0.89,0.14,2.46,146.22,-0.02,0.02,0.03,0.00,292.96,323.10,267.43,230.93,262.91,64.05,41.84,64.27,0.00,-0.13,0.04
3/1/2022,TSLA,19924.09,1.34,59.40,0.02,587570.00,103.57,2.13,260.01,0.95,0.89,0.14,2.46,146.22,0.03,-0.02,-0.02,0.00,304.79,311.49,270.51,241.30,268.50,65.36,38.05,59.35,0.00,0.04,0.09
4/1/2022,TSLA,19895.27,0.56,65.20,0.07,590238.00,104.26,2.75,265.31,0.65,0.84,0.15,2.77,81.14,-0.09,-0.01,0.06,0.00,332.46,310.07,279.24,251.92,277.02,68.28,34.79,54.48,0.00,0.09,-0.23
5/1/2022,TSLA,19895.27,1.10,58.40,-0.04,591793.00,104.19,2.90,273.26,0.65,0.84,0.15,2.77,81.14,0.00,-0.02,0.08,0.00,255.22,297.49,280.68,257.79,274.12,54.48,31.51,49.77,0.00,-0.23,-0.08
6/1/2022,TSLA,19895.27,1.37,50.00,-0.02,598145.00,104.18,3.14,280.22,0.65,0.84,0.15,2.77,81.14,-0.08,0.02,-0.06,0.00,234.03,273.90,282.86,262.37,268.77,51.41,28.18,45.22,0.00,-0.08,0.07
